step,relation_count,max_arity,mean_depth,common_classes,affine_fraction,bijunctive_fraction,horn_fraction,dual_horn_fraction,zero_valid_fraction,one_valid_fraction
394,438,4,0.6621004566210046,[],0.0,0.5844748858447488,0.5821917808219178,0.6004566210045662,0.728310502283105,0.7579908675799086
395,435,4,0.6689655172413793,[],0.0,0.5839080459770115,0.5816091954022988,0.6,0.7264367816091954,0.7586206896551724
396,432,4,0.6759259259259259,[],0.0023148148148148147,0.5833333333333334,0.5810185185185185,0.5995370370370371,0.7245370370370371,0.7615740740740741
397,429,4,0.682983682983683,[],0.002331002331002331,0.5827505827505828,0.5804195804195804,0.5990675990675991,0.7226107226107226,0.7599067599067599
398,426,4,0.6901408450704225,[],0.004694835680751174,0.5821596244131455,0.57981220657277,0.5985915492957746,0.7253521126760564,0.7582159624413145
399,423,4,0.6973995271867612,[],0.004728132387706856,0.5815602836879432,0.5791962174940898,0.5981087470449172,0.723404255319149,0.7565011820330969
400,420,4,0.7047619047619048,[],0.007142857142857143,0.580952380952381,0.5785714285714286,0.5976190476190476,0.7261904761904762,0.7547619047619047
401,417,4,0.7122302158273381,[],0.007194244604316547,0.580335731414868,0.5755395683453237,0.5947242206235012,0.7242206235011991,0.7529976019184652
402,414,4,0.7198067632850241,[],0.00966183574879227,0.5797101449275363,0.5772946859903382,0.5942028985507246,0.7270531400966184,0.751207729468599
403,413,4,0.711864406779661,[],0.007263922518159807,0.5811138014527845,0.576271186440678,0.5956416464891041,0.7263922518159807,0.7506053268765133
404,410,4,0.7195121951219512,[],0.007317073170731708,0.5804878048780487,0.5756097560975609,0.5951219512195122,0.7292682926829268,0.748780487804878
405,407,4,0.7272727272727273,[],0.009828009828009828,0.5798525798525799,0.5749385749385749,0.5945945945945946,0.7272727272727273,0.7469287469287469
406,404,4,0.7351485148514851,[],0.009900990099009901,0.5792079207920792,0.5742574257425742,0.5915841584158416,0.7252475247524752,0.745049504950495
407,401,4,0.743142144638404,[],0.012468827930174564,0.5785536159600998,0.571072319201995,0.5910224438902744,0.7231920199501247,0.743142144638404
408,400,4,0.735,[],0.01,0.58,0.5725,0.5925,0.7225,0.7475
409,397,4,0.743073047858942,[],0.010075566750629723,0.5793450881612091,0.5743073047858942,0.5919395465994962,0.7279596977329975,0.7481108312342569
410,394,4,0.751269035532995,[],0.012690355329949238,0.5786802030456852,0.5736040609137056,0.5939086294416244,0.7258883248730964,0.751269035532995
411,391,4,0.7595907928388747,[],0.01278772378516624,0.578005115089514,0.5728900255754475,0.5933503836317136,0.7289002557544757,0.7493606138107417
412,388,4,0.7680412371134021,[],0.015463917525773196,0.5773195876288659,0.5721649484536082,0.5902061855670103,0.7268041237113402,0.7474226804123711
413,385,4,0.7766233766233767,[],0.015584415584415584,0.5766233766233766,0.5714285714285714,0.587012987012987,0.7246753246753247,0.7454545454545455
414,382,4,0.7853403141361257,[],0.01832460732984293,0.5759162303664922,0.5680628272251309,0.5863874345549738,0.7225130890052356,0.743455497382199
415,379,4,0.7941952506596306,[],0.018469656992084433,0.575197889182058,0.5672823218997362,0.58311345646438,0.7203166226912929,0.741424802110818
416,376,4,0.8031914893617021,[],0.02127659574468085,0.574468085106383,0.5691489361702128,0.5824468085106383,0.723404255319149,0.7446808510638298
417,375,4,0.7946666666666666,[],0.018666666666666668,0.576,0.5706666666666667,0.584,0.728,0.744
418,372,4,0.803763440860215,[],0.01881720430107527,0.5752688172043011,0.5698924731182796,0.5833333333333334,0.7258064516129032,0.7446236559139785
419,369,4,0.8130081300813008,[],0.02168021680216802,0.5745257452574526,0.5691056910569106,0.5826558265582655,0.7235772357723578,0.7479674796747967
420,368,4,0.7989130434782609,[],0.019021739130434784,0.5760869565217391,0.5706521739130435,0.5842391304347826,0.7228260869565217,0.7472826086956522
421,365,4,0.8082191780821918,[],0.019178082191780823,0.5753424657534246,0.5698630136986301,0.5863013698630137,0.726027397260274,0.7506849315068493
422,362,4,0.8176795580110497,[],0.022099447513812154,0.574585635359116,0.5662983425414365,0.585635359116022,0.7237569060773481,0.7486187845303868
423,359,4,0.8272980501392758,[],0.022284122562674095,0.5738161559888579,0.5654596100278552,0.5877437325905293,0.724233983286908,0.754874651810585
424,356,4,0.8370786516853933,[],0.025280898876404494,0.5730337078651685,0.5674157303370787,0.5870786516853933,0.7275280898876404,0.7528089887640449
425,353,4,0.8470254957507082,[],0.025495750708215296,0.5722379603399433,0.56657223796034,0.5864022662889519,0.7308781869688386,0.7507082152974505
426,350,4,0.8571428571428571,[],0.02857142857142857,0.5714285714285714,0.5657142857142857,0.5828571428571429,0.7285714285714285,0.7485714285714286
427,349,4,0.8424068767908309,[],0.025787965616045846,0.5730659025787965,0.5673352435530086,0.5845272206303725,0.7277936962750716,0.7535816618911175
428,346,4,0.8526011560693642,[],0.02601156069364162,0.5722543352601156,0.5664739884393064,0.5867052023121387,0.7283236994219653,0.7543352601156069
429,343,4,0.8629737609329446,[],0.029154518950437316,0.5714285714285714,0.5685131195335277,0.5860058309037901,0.7317784256559767,0.7580174927113703
430,342,4,0.8538011695906432,[],0.02631578947368421,0.5730994152046783,0.5701754385964912,0.5877192982456141,0.7309941520467836,0.7573099415204678
431,339,4,0.8643067846607669,[],0.02654867256637168,0.5722713864306784,0.5722713864306784,0.5870206489675516,0.7315634218289085,0.7581120943952803
432,336,4,0.875,[],0.02976190476190476,0.5714285714285714,0.5714285714285714,0.5892857142857143,0.7351190476190477,0.7619047619047619
433,333,4,0.8858858858858859,[],0.03003003003003003,0.5705705705705706,0.5705705705705706,0.5885885885885885,0.7387387387387387,0.7597597597597597
434,330,4,0.896969696969697,[],0.03333333333333333,0.5696969696969697,0.5696969696969697,0.5878787878787879,0.7363636363636363,0.7575757575757576
435,327,4,0.908256880733945,[],0.03363914373088685,0.5688073394495413,0.5688073394495413,0.5902140672782875,0.7370030581039755,0.7584097859327217
436,324,4,0.9197530864197531,[],0.037037037037037035,0.5679012345679012,0.5709876543209876,0.5895061728395061,0.7407407407407407,0.7623456790123457
437,321,4,0.9314641744548287,[],0.037383177570093455,0.5669781931464174,0.5700934579439252,0.5887850467289719,0.7383177570093458,0.7663551401869159
438,318,4,0.9433962264150944,[],0.040880503144654086,0.5660377358490566,0.5691823899371069,0.5880503144654088,0.7358490566037735,0.7641509433962265
439,315,4,0.9555555555555556,[],0.04126984126984127,0.5650793650793651,0.5682539682539682,0.5841269841269842,0.7333333333333333,0.765079365079365
440,312,4,0.967948717948718,[],0.04487179487179487,0.5641025641025641,0.5673076923076923,0.5833333333333334,0.7307692307692307,0.7628205128205128
441,309,4,0.9805825242718447,[],0.045307443365695796,0.5631067961165048,0.5631067961165048,0.5825242718446602,0.7281553398058253,0.7605177993527508
442,306,4,0.9934640522875817,[],0.049019607843137254,0.5620915032679739,0.5620915032679739,0.5784313725490197,0.7254901960784313,0.7581699346405228
443,303,4,1.0066006600660067,[],0.04950495049504951,0.5610561056105611,0.5643564356435643,0.5775577557755776,0.7293729372937293,0.7623762376237624
444,300,4,1.02,[],0.05333333333333334,0.56,0.5633333333333334,0.5733333333333334,0.7266666666666667,0.76
445,297,4,1.0336700336700337,[],0.05387205387205387,0.5589225589225589,0.5589225589225589,0.5723905723905723,0.7272727272727273,0.7575757575757576
446,294,4,1.0476190476190477,[],0.05782312925170068,0.5578231292517006,0.5578231292517006,0.5714285714285714,0.7244897959183674,0.7551020408163265
447,291,4,1.0618556701030928,[],0.058419243986254296,0.5567010309278351,0.5567010309278351,0.570446735395189,0.7250859106529209,0.7525773195876289
448,288,4,1.0763888888888888,[],0.0625,0.5555555555555556,0.5555555555555556,0.5694444444444444,0.7291666666666666,0.75
449,285,4,1.0912280701754387,[],0.06315789473684211,0.5543859649122806,0.5543859649122806,0.5684210526315789,0.7333333333333333,0.7473684210526316
450,282,4,1.1063829787234043,[],0.0673758865248227,0.5531914893617021,0.5531914893617021,0.5638297872340425,0.7304964539007093,0.7446808510638298
451,279,4,1.1218637992831542,[],0.06810035842293907,0.5519713261648745,0.5519713261648745,0.5663082437275986,0.7311827956989247,0.7455197132616488
452,276,4,1.1376811594202898,[],0.07246376811594203,0.5507246376811594,0.5543478260869565,0.5652173913043478,0.7355072463768116,0.75
453,275,4,1.1272727272727272,[],0.06909090909090909,0.5527272727272727,0.5563636363636364,0.5672727272727273,0.7418181818181818,0.7490909090909091
454,272,4,1.1433823529411764,[],0.06985294117647059,0.5514705882352942,0.5551470588235294,0.5661764705882353,0.7389705882352942,0.7536764705882353
455,269,4,1.1598513011152416,[],0.07434944237918216,0.550185873605948,0.5539033457249071,0.5650557620817844,0.7360594795539034,0.7509293680297398
456,268,4,1.1417910447761195,[],0.0708955223880597,0.5522388059701493,0.5559701492537313,0.5671641791044776,0.7425373134328358,0.75
457,265,4,1.1584905660377358,[],0.07169811320754717,0.5509433962264151,0.5547169811320755,0.5660377358490566,0.7396226415094339,0.7471698113207547
458,262,4,1.1755725190839694,[],0.07633587786259542,0.549618320610687,0.5534351145038168,0.5648854961832062,0.7366412213740458,0.7519083969465649
459,259,4,1.193050193050193,[],0.07722007722007722,0.5482625482625483,0.5521235521235521,0.5637065637065637,0.7413127413127413,0.749034749034749
460,256,4,1.2109375,[],0.08203125,0.546875,0.55078125,0.55859375,0.73828125,0.74609375
461,255,4,1.192156862745098,[],0.0784313725490196,0.5490196078431373,0.5529411764705883,0.5607843137254902,0.7372549019607844,0.7529411764705882
462,252,4,1.2103174603174602,[],0.07936507936507936,0.5476190476190477,0.5515873015873016,0.5595238095238095,0.7341269841269841,0.753968253968254
463,249,4,1.2289156626506024,[],0.08433734939759036,0.5461847389558233,0.5502008032128514,0.5582329317269076,0.7309236947791165,0.7590361445783133
464,248,4,1.2096774193548387,[],0.08064516129032258,0.5483870967741935,0.5524193548387096,0.5604838709677419,0.7379032258064516,0.7580645161290323
465,245,4,1.2285714285714286,[],0.08163265306122448,0.5469387755102041,0.5469387755102041,0.5551020408163265,0.7346938775510204,0.7551020408163265
466,242,4,1.2479338842975207,[],0.08677685950413223,0.5454545454545454,0.5454545454545454,0.5578512396694215,0.731404958677686,0.7603305785123967
467,241,4,1.2282157676348548,[],0.08298755186721991,0.5477178423236515,0.5477178423236515,0.5601659751037344,0.7302904564315352,0.7593360995850622
468,238,4,1.2478991596638656,[],0.08403361344537816,0.5462184873949579,0.5462184873949579,0.5588235294117647,0.726890756302521,0.7563025210084033
469,235,4,1.2680851063829788,[],0.08936170212765958,0.5446808510638298,0.5446808510638298,0.5574468085106383,0.7319148936170212,0.7531914893617021
470,234,4,1.2478632478632479,[],0.08547008547008547,0.5470085470085471,0.5470085470085471,0.5598290598290598,0.7307692307692307,0.7606837606837606
471,231,4,1.2683982683982684,[],0.08658008658008658,0.5454545454545454,0.5497835497835498,0.5584415584415584,0.7359307359307359,0.7662337662337663
472,228,4,1.2894736842105263,[],0.09210526315789473,0.543859649122807,0.5482456140350878,0.5526315789473685,0.7324561403508771,0.7631578947368421
473,227,4,1.2687224669603525,[],0.0881057268722467,0.5462555066079295,0.5506607929515418,0.5550660792951542,0.7400881057268722,0.762114537444934
474,224,4,1.2901785714285714,[],0.08928571428571429,0.5446428571428571,0.5446428571428571,0.5491071428571429,0.7366071428571429,0.7589285714285714
475,221,4,1.3122171945701357,[],0.09502262443438914,0.5429864253393665,0.5475113122171946,0.5475113122171946,0.7420814479638009,0.755656108597285
476,220,4,1.290909090909091,[],0.09090909090909091,0.5454545454545454,0.55,0.55,0.740909090909091,0.7545454545454545
477,217,4,1.3133640552995391,[],0.09216589861751152,0.543778801843318,0.543778801843318,0.5483870967741935,0.7373271889400922,0.7511520737327189
478,214,4,1.3364485981308412,[],0.09813084112149532,0.5420560747663551,0.5420560747663551,0.5514018691588785,0.7429906542056075,0.7570093457943925
479,211,4,1.3601895734597156,[],0.0995260663507109,0.5402843601895735,0.5402843601895735,0.5497630331753555,0.7393364928909952,0.7630331753554502
480,208,4,1.3846153846153846,[],0.10576923076923077,0.5384615384615384,0.5384615384615384,0.5480769230769231,0.7355769230769231,0.7596153846153846
481,207,4,1.3623188405797102,[],0.10144927536231885,0.5410628019323671,0.5410628019323671,0.5507246376811594,0.7439613526570048,0.7584541062801933
482,204,4,1.3872549019607843,[],0.10294117647058823,0.5392156862745098,0.5392156862745098,0.5490196078431373,0.7450980392156863,0.7549019607843137
483,201,4,1.4129353233830846,[],0.10945273631840796,0.5373134328358209,0.5373134328358209,0.5472636815920398,0.7512437810945274,0.7512437810945274
484,200,4,1.39,[],0.105,0.54,0.54,0.55,0.75,0.75
485,197,4,1.416243654822335,[],0.1065989847715736,0.5380710659898477,0.5380710659898477,0.5532994923857868,0.751269035532995,0.7614213197969543
486,194,4,1.443298969072165,[],0.1134020618556701,0.5360824742268041,0.5412371134020618,0.5515463917525774,0.7577319587628866,0.7577319587628866
487,193,4,1.4196891191709844,[],0.10880829015544041,0.538860103626943,0.5440414507772021,0.5544041450777202,0.7564766839378239,0.7668393782383419
488,190,4,1.4473684210526316,[],0.11052631578947368,0.5368421052631579,0.5368421052631579,0.5526315789473685,0.7526315789473684,0.7631578947368421
489,187,4,1.4759358288770053,[],0.11764705882352941,0.5347593582887701,0.5347593582887701,0.5454545454545454,0.7486631016042781,0.7593582887700535
490,186,5,1.4516129032258065,[],0.11290322580645161,0.5376344086021505,0.5376344086021505,0.5483870967741935,0.7473118279569892,0.7580645161290323
491,185,5,1.427027027027027,[],0.10810810810810811,0.5405405405405406,0.5405405405405406,0.5513513513513514,0.745945945945946,0.7567567567567568
492,184,5,1.4021739130434783,[],0.10326086956521739,0.5434782608695652,0.5434782608695652,0.5543478260869565,0.7445652173913043,0.7554347826086957
493,183,5,1.3770491803278688,[],0.09836065573770492,0.546448087431694,0.546448087431694,0.5573770491803278,0.7431693989071039,0.7650273224043715
494,182,5,1.3516483516483517,[],0.09340659340659341,0.5494505494505495,0.5494505494505495,0.5604395604395604,0.7417582417582418,0.7637362637362637
495,181,5,1.3259668508287292,[],0.08839779005524862,0.5524861878453039,0.5524861878453039,0.56353591160221,0.7403314917127072,0.7734806629834254
496,178,5,1.353932584269663,[],0.0898876404494382,0.550561797752809,0.550561797752809,0.5617977528089888,0.7359550561797753,0.7808988764044944
497,175,5,1.3828571428571428,[],0.09142857142857143,0.5485714285714286,0.5485714285714286,0.56,0.7428571428571429,0.7771428571428571
498,172,5,1.4127906976744187,[],0.09302325581395349,0.5465116279069767,0.5465116279069767,0.5581395348837209,0.7441860465116279,0.7732558139534884
499,169,5,1.4437869822485208,[],0.09467455621301775,0.5443786982248521,0.5443786982248521,0.5562130177514792,0.7396449704142012,0.7692307692307693
500,168,5,1.4166666666666667,[],0.08928571428571429,0.5476190476190477,0.5476190476190477,0.5595238095238095,0.7380952380952381,0.7678571428571429
501,165,5,1.4484848484848485,[],0.09090909090909091,0.5454545454545454,0.5393939393939394,0.5575757575757576,0.7333333333333333,0.7636363636363637
502,162,5,1.4814814814814814,[],0.09259259259259259,0.5432098765432098,0.5370370370370371,0.5493827160493827,0.7283950617283951,0.7592592592592593
503,159,5,1.5157232704402517,[],0.09433962264150944,0.5408805031446541,0.5345911949685535,0.5534591194968553,0.7295597484276729,0.7610062893081762
504,156,5,1.5512820512820513,[],0.09615384615384616,0.5384615384615384,0.5384615384615384,0.5512820512820513,0.7371794871794872,0.7692307692307693
505,153,5,1.588235294117647,[],0.09803921568627451,0.5359477124183006,0.5359477124183006,0.5424836601307189,0.7320261437908496,0.7647058823529411
506,150,5,1.6266666666666667,[],0.1,0.5333333333333333,0.54,0.54,0.74,0.7733333333333333
507,149,5,1.5973154362416107,[],0.09395973154362416,0.5369127516778524,0.5436241610738255,0.5436241610738255,0.7516778523489933,0.7718120805369127
508,146,5,1.6369863013698631,[],0.0958904109589041,0.5342465753424658,0.541095890410959,0.541095890410959,0.7465753424657534,0.7671232876712328
509,143,5,1.6783216783216783,[],0.0979020979020979,0.5314685314685315,0.5384615384615384,0.5384615384615384,0.7552447552447552,0.7622377622377622
510,140,5,1.7214285714285715,[],0.1,0.5285714285714286,0.5357142857142857,0.5357142857142857,0.75,0.7571428571428571
511,137,5,1.7664233576642336,[],0.10218978102189781,0.5255474452554745,0.5328467153284672,0.5328467153284672,0.7445255474452555,0.7664233576642335
512,136,5,1.7352941176470589,[],0.09558823529411764,0.5294117647058824,0.5367647058823529,0.5367647058823529,0.7573529411764706,0.7647058823529411
513,133,5,1.781954887218045,[],0.09774436090225563,0.5263157894736842,0.5338345864661654,0.5338345864661654,0.7518796992481203,0.7593984962406015
514,130,5,1.8307692307692307,[],0.1,0.5230769230769231,0.5307692307692308,0.5307692307692308,0.7461538461538462,0.7538461538461538
515,127,5,1.8818897637795275,[],0.10236220472440945,0.5196850393700787,0.5275590551181102,0.5275590551181102,0.7401574803149606,0.7480314960629921
516,124,5,1.935483870967742,[],0.11290322580645161,0.5161290322580645,0.5241935483870968,0.5241935483870968,0.7338709677419355,0.7419354838709677
517,121,5,1.9917355371900827,[],0.11570247933884298,0.512396694214876,0.5206611570247934,0.512396694214876,0.7272727272727273,0.7355371900826446
518,118,5,2.0508474576271185,[],0.11864406779661017,0.5084745762711864,0.5084745762711864,0.5084745762711864,0.7203389830508474,0.7288135593220338
519,115,5,2.1130434782608694,[],0.12173913043478261,0.5043478260869565,0.5043478260869565,0.5043478260869565,0.7217391304347827,0.7217391304347827
520,112,5,2.1785714285714284,[],0.13392857142857142,0.5,0.5,0.5,0.7142857142857143,0.7142857142857143
521,111,5,2.144144144144144,[],0.12612612612612611,0.5045045045045045,0.5045045045045045,0.5045045045045045,0.7117117117117117,0.7297297297297297
522,108,5,2.212962962962963,[],0.12962962962962962,0.5,0.5,0.5,0.7037037037037037,0.7222222222222222
523,105,5,2.2857142857142856,[],0.14285714285714285,0.49523809523809526,0.49523809523809526,0.49523809523809526,0.6952380952380952,0.7142857142857143
524,102,5,2.3627450980392157,[],0.14705882352941177,0.49019607843137253,0.49019607843137253,0.4803921568627451,0.6862745098039216,0.7058823529411765
525,99,5,2.4444444444444446,[],0.16161616161616163,0.48484848484848486,0.47474747474747475,0.47474747474747475,0.6767676767676768,0.696969696969697
526,96,5,2.53125,[],0.16666666666666666,0.4791666666666667,0.46875,0.46875,0.6770833333333334,0.6875
527,93,5,2.6236559139784945,[],0.1827956989247312,0.4731182795698925,0.46236559139784944,0.46236559139784944,0.6881720430107527,0.6774193548387096
528,92,5,2.5760869565217392,[],0.17391304347826086,0.4782608695652174,0.4673913043478261,0.4673913043478261,0.6847826086956522,0.6739130434782609
529,89,5,2.6741573033707864,[],0.1797752808988764,0.47191011235955055,0.4606741573033708,0.4606741573033708,0.6741573033707865,0.6741573033707865
530,86,5,2.7790697674418605,[],0.19767441860465115,0.46511627906976744,0.45348837209302323,0.45348837209302323,0.6627906976744186,0.686046511627907
531,83,5,2.891566265060241,[],0.20481927710843373,0.4578313253012048,0.4578313253012048,0.4457831325301205,0.6746987951807228,0.6987951807228916
532,80,5,3.0125,[],0.2125,0.45,0.45,0.425,0.6625,0.6875
533,77,5,3.142857142857143,[],0.22077922077922077,0.44155844155844154,0.44155844155844154,0.42857142857142855,0.6623376623376623,0.7142857142857143
534,74,5,3.2837837837837838,[],0.24324324324324326,0.43243243243243246,0.44594594594594594,0.4189189189189189,0.6756756756756757,0.7027027027027027
535,71,5,3.436619718309859,[],0.2535211267605634,0.4225352112676056,0.43661971830985913,0.4084507042253521,0.676056338028169,0.6901408450704225
536,68,5,3.6029411764705883,[],0.27941176470588236,0.4117647058823529,0.4264705882352941,0.39705882352941174,0.6911764705882353,0.6764705882352942
537,65,5,3.7846153846153845,[],0.2923076923076923,0.4,0.4153846153846154,0.36923076923076925,0.676923076923077,0.6615384615384615
538,62,5,3.9838709677419355,[],0.3225806451612903,0.3870967741935484,0.3870967741935484,0.3548387096774194,0.6612903225806451,0.6451612903225806
539,59,5,4.203389830508475,[],0.3389830508474576,0.3728813559322034,0.3728813559322034,0.3389830508474576,0.6610169491525424,0.6271186440677966
540,56,5,4.446428571428571,[],0.375,0.35714285714285715,0.35714285714285715,0.32142857142857145,0.6428571428571429,0.6071428571428571
541,55,6,4.4,[],0.36363636363636365,0.36363636363636365,0.36363636363636365,0.32727272727272727,0.6363636363636364,0.6
542,54,6,4.351851851851852,[],0.35185185185185186,0.37037037037037035,0.37037037037037035,0.3333333333333333,0.6296296296296297,0.5925925925925926
543,53,6,4.30188679245283,[],0.33962264150943394,0.37735849056603776,0.37735849056603776,0.33962264150943394,0.660377358490566,0.6226415094339622
544,52,6,4.25,[],0.3269230769230769,0.38461538461538464,0.38461538461538464,0.34615384615384615,0.6538461538461539,0.6153846153846154
545,51,6,4.1568627450980395,[],0.3137254901960784,0.39215686274509803,0.39215686274509803,0.35294117647058826,0.6470588235294118,0.6078431372549019
546,50,6,4.08,[],0.3,0.4,0.4,0.36,0.64,0.64
547,47,6,4.361702127659575,[],0.3191489361702128,0.3829787234042553,0.40425531914893614,0.3404255319148936,0.6382978723404256,0.6382978723404256
548,44,6,4.681818181818182,[],0.36363636363636365,0.36363636363636365,0.38636363636363635,0.3409090909090909,0.6590909090909091,0.6590909090909091
549,43,6,4.627906976744186,[],0.3488372093023256,0.37209302325581395,0.3953488372093023,0.3488372093023256,0.6511627906976745,0.6511627906976745
550,40,6,5.0,[],0.375,0.35,0.375,0.325,0.625,0.675
551,37,6,5.4324324324324325,[],0.43243243243243246,0.32432432432432434,0.35135135135135137,0.2972972972972973,0.5945945945945946,0.6486486486486487
552,36,6,5.388888888888889,[],0.4166666666666667,0.3333333333333333,0.3611111111111111,0.3055555555555556,0.5833333333333334,0.6388888888888888
553,33,6,5.909090909090909,[],0.45454545454545453,0.30303030303030304,0.3333333333333333,0.24242424242424243,0.5454545454545454,0.6060606060606061
554,30,6,6.533333333333333,[],0.5333333333333333,0.26666666666666666,0.3333333333333333,0.2,0.5666666666666667,0.5666666666666667
555,27,6,7.296296296296297,[],0.5925925925925926,0.2222222222222222,0.25925925925925924,0.14814814814814814,0.5185185185185185,0.5185185185185185
556,24,6,8.25,[],0.7083333333333334,0.16666666666666666,0.20833333333333334,0.125,0.4583333333333333,0.5416666666666666
557,21,6,9.476190476190476,[],0.8095238095238095,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.47619047619047616,0.5714285714285714
558,18,6,11.11111111111111,"[""affine""]",1.0,0.0,0.0,0.0,0.3888888888888889,0.5
